Site ,Region,Plot_No,Species_Code,Latin_Name,Total,Browsed,StumpSprout
TNCO_ESDB2,NH,298,PIRI,Pinus rigida,1,0,0
TNCO_ESDB2,NH,299,QUIL,Quercus ilicifolia,7,0,0
TNCO_ESDB2,NH,299,PIRI,Pinus rigida,2,0,0
TNCO_ESDB2,NH,300,QUIL,Quercus ilicifolia,49,0,0
TNCO_ESDB2,NH,301,QUIL,Quercus ilicifolia,20,0,0
TNCO_ESDB2,NH,302,QUIL,Quercus ilicifolia,57,0,0
TNCO_ESDB2,NH,303,QUIL,Quercus ilicifolia,26,0,0
TNCO_ESDB2,NH,303,AMSP,Amelanchier spp.,1,0,0
TNCO_WB1,NH,236,QUIL,Quercus ilicifolia,23,0,0
TNCO_WB1,NH,237,QUIL,Quercus ilicifolia,58,0,0
TNCO_WB1,NH,237,ACRU,Acer rubrum,1,0,0
TNCO_WB1,NH,238,QUIL,Quercus ilicifolia,30,0,0
TNCO_WB1,NH,239,QUIL,Quercus ilicifolia,19,0,0
TNCO_WB1,NH,240,QUIL,Quercus ilicifolia,40,0,0
TNCO_WB1,NH,241,QUIL,Quercus ilicifolia,26,0,0
TNCO_WB1,NH,242,QUIL,Quercus ilicifolia,56,0,0
TNCO_WB1,NH,243,QUIL,Quercus ilicifolia,32,0,0
TNCO_WB1,NH,244,QUIL,Quercus ilicifolia,61,0,0
TNCO_WB1,NH,245,QUIL,Quercus ilicifolia,11,0,0
TNCO_WB1,NH,246,QUIL,Quercus ilicifolia,36,0,0
TNCO_WB1,NH,247,QUIL,Quercus ilicifolia,36,0,0
TNCO_WB1,NH,247,PRSE,Prunus serotina,1,0,0
TNCO_WB1,NH,248,QUIL,Quercus ilicifolia,50,0,0
TNCO_WB1,NH,249,QUIL,Quercus ilicifolia,22,0,0
TNCO_WB1,NH,249,PRSE,Prunus serotina,6,0,0
TNCO_WB1,NH,249,PIST,Pinus strobus,1,0,0
TNCO_WB1,NH,250,QUIL,Quercus ilicifolia,15,0,0
TNCO_WB1,NH,251,QUIL,Quercus ilicifolia,62,0,0
TNCO_WB1,NH,251,PRSE,Prunus serotina,5,0,0
TNCO_WB1,NH,252,AMSP,Amelanchier spp.,2,0,0
TNCO_WB1,NH,252,QUIL,Quercus ilicifolia,18,0,0
TNCO_WB1,NH,253,QUIL,Quercus ilicifolia,26,0,0
TNCO_WB1,NH,253,PRSE,Prunus serotina,9,0,0
TNCO_WB1,NH,253,AMSP,Amelanchier spp.,1,0,0
TNCO_WB1,NH,254,QUIL,Quercus ilicifolia,27,0,0
TNCO_WB1,NH,254,PRSE,Prunus serotina,1,0,0
TNCO_WB1,NH,255,QUIL,Quercus ilicifolia,26,0,0
TNCO_WB1,NH,255,PRSE,Prunus serotina,1,0,0
TNCO_WB1,NH,256,QUIL,Quercus ilicifolia,17,0,0
TNCO_WB1,NH,256,PRSE,Prunus serotina,9,0,0
TNCO_ESDB1,NH,957,QUIL,Quercus ilicifolia,39,0,0
TNCO_ESDB1,NH,956,QUIL,Quercus ilicifolia,60,0,0
TNCO_ESDB1,NH,955,QUIL,Quercus ilicifolia,31,0,0
TNCO_ESDB1,NH,954,QUIL,Quercus ilicifolia,30,0,0
TNCO_ESDB1,NH,953,QUIL,Quercus ilicifolia,20,0,0
TNCO_ESDB1,NH,953,PRSE,Prunus serotina,1,0,0
TNCO_ESDB1,NH,953,QURU,Quercus rubra,1,0,0
TNCO_ESDB1,NH,952,QUIL,Quercus ilicifolia,41,0,0
TNCO_ESDB1,NH,951,PRSE,Prunus serotina,6,0,0
TNCO_ESDB1,NH,951,QUIL,Quercus ilicifolia,34,0,0
TNCO_ESDB1,NH,951,CRSP,Crataegus species,1,0,0
TNCO_ESDB1,NH,950,PIRI,Pinus rigida,2,0,0
TNCO_ESDB1,NH,950,QUIL,Quercus ilicifolia,56,0,0
TNCO_ESDB1,NH,950,PRSE,Prunus serotina,10,0,8
TNCO_ESDB1,NH,950,PODE,Populus deltoides,2,0,0
TNCO_ESDB1,NH,949,QUIL,Quercus ilicifolia,40,0,0
TNCO_ESDB1,NH,948,QUIL,Quercus ilicifolia,21,0,0
TNCO_ESDB1,NH,948,PRSE,Prunus serotina,3,0,3
TNCO_ESDB1,NH,947,QUIL,Quercus ilicifolia,27,0,0
TNCO_ESDB1,NH,946,QUIL,Quercus ilicifolia,27,0,0
TNCO_ESDB1,NH,945,QUIL,Quercus ilicifolia,9,0,0
TNCO_ESDB1,NH,945,AMSP,Amelanchier spp.,1,0,0
TNCO_ESDB1,NH,944,QUIL,Quercus ilicifolia,51,0,0
TNCO_ESDB1,NH,944,PRSE,Prunus serotina,1,0,0
TNCO_ESDB1,NH,943,QUIL,Quercus ilicifolia,74,0,0
TNCO_ESDB1,NH,942,QUIL,Quercus ilicifolia,39,0,0
TNCO_ESDB1,NH,941,QUIL,Quercus ilicifolia,52,0,0
TNCO_ESDB1,NH,941,PRSE,Prunus serotina,2,0,0
